(KTF)AIP5S-A16SV                        DZ92      9         S                   20131025  Y                               
(KTF)AIP5S-A32GD                        DZ88      9         S                   20131025  Y                               
(KTF)AIP5S-A32SG                        DZ90      9         S                   20131025  Y                               
(KTF)AIP5S-A32SV                        DZ89      9         S                   20131025  Y                               
(KTF)AIP5S-A64GD                        DZ85      9         S                   20131025  Y                               
(KTF)AIP5S-A64SG                        DZ87      9         S                   20131025  Y                               
(KTF)AIP5S-A64SV                        DZ86      9         S                   20131025  Y                               
(KTF)AIP5S-AOS                          DZ52      9         S                   20131025  Y                               
(KTF)AIP5S-D16GD                        DZ94      9         S                   20131025  Y                               
(KTF)AIP5S-D16SG                        DZ96      9         S                   20131025  Y                               
(KTF)AIP5S-D16SV                        DZ95      9         S                   20131025  Y                               
(KTF)AIP5S-G16GD                        DZ73      9         S                   20131025  Y                               
(KTF)AIP5S-G16SG                        DZ75      9         S                   20131025  Y                               
(KTF)AIP5S-G16SV                        DZ74      9         S                   20131025  Y                               
(KTF)AIP5S-G32GD                        DZ66      9         S                   20131025  Y                               
(KTF)AIP5S-G32SG                        DZ68      9         S                   20131025  Y                               
(KTF)AIP5S-G32SV                        DZ67      9         S                   20131025  Y                               
(KTF)AIP5S-G64GD                        DZ63      9         S                   20131025  Y                               
(KTF)AIP5S-G64SG                        DZ65      9         S                   20131025  Y                               
(KTF)AIP5S-G64SV                        DZ64      9         S                   20131025  Y                               
(KTF)AIP5S-GR16GD                       DZ60      9         S                   20131025  Y                               
(KTF)AIP5S-GR16SG                       DZ62      9         S                   20131025  Y                               
(KTF)AIP5S-GR16SV                       DZ61      9         S                   20131025  Y                               
(KTF)AIP5S-GR32GD                       DZ57      9         S                   20131025  Y                               
(KTF)AIP5S-GR32SG                       DZ59      9         S                   20131025  Y                               
(KTF)AIP5S-GR32SV                       DZ58      9         S                   20131025  Y                               
(KTF)AIP5S-GR64GD                       DZ54      9         S                   20131025  Y                               
(KTF)AIP5S-GR64SG                       DZ56      9         S                   20131025  Y                               
(KTF)AIP5S-GR64SV                       DZ55      9         S                   20131025  Y                               
(KTF)AIP5S-R16GD                        DZ82      9         S                   20131025  Y                               
(KTF)AIP5S-R16SG                        DZ84      9         S                   20131025  Y                               
(KTF)AIP5S-R16SV                        DZ83      9         S                   20131025  Y                               
(KTF)AIP5S-R32GD                        DZ79      9         S                   20131025  Y                               
(KTF)AIP5S-R32SG                        DZ81      9         S                   20131025  Y                               
(KTF)AIP5S-R32SV                        DZ80      9         S                   20131025  Y                               
(KTF)AIP5S-R64GD                        DZ76      9         S                   20131025  Y                               
(KTF)AIP5S-R64SG                        DZ78      9         S                   20131025  Y                               
(KTF)AIP5S-R64SV                        DZ77      9         S                   20131025  Y                               
(KTF)AIP6-128GD                         DM36      9         S                   20141031  Y아이폰6 (128G골드)             
(KTF)AIP6-128SG                         DM37      9         S                   20141031  Y아이폰6 (128G그레이)           
(KTF)AIP6-128SV                         DM38      9         S                   20141031  Y아이폰6 (128G실버)             
(KTF)AIP6-16GD                          DM30      9         S                   20141031  Y아이폰6 (16G골드)              
(KTF)AIP6-16SG                          DM31      9         S                   20141031  Y아이폰6 (16G그레이)            
(KTF)AIP6-16SV                          DM32      9         S                   20141031  Y아이폰6 (16G실버)              
(KTF)AIP6-64GD                          DM33      9         S                   20141031  Y아이폰6 (64G골드)              
(KTF)AIP6-64SG                          DM34      9         S                   20141031  Y아이폰6 (64G그레이)            
(KTF)AIP6-64SV                          DM35      9         S                   20141031  Y아이폰6 (64G실버)              
(KTF)AIP6-A128GD                        DV66      9         S                   20141031  Y                               
(KTF)AIP6-A128SG                        DV67      9         S                   20141031  Y                               
(KTF)AIP6-A128SV                        DV65      9         S                   20141031  Y                               
