중1치안센터                             O0000374  OR1004    LCT000                        Y                               
좌동지구대                              O0000375  OR1004    LCT000                        Y                               
좌2치안센터                             O0000376  OR1004    LCT000                        Y                               
반송지구대                              O0000377  OR1004    LCT000                        Y                               
반석파출소                              O0000378  OR1004    LCT000                        Y                               
송정파출소                              O0000379  OR1004    LCT000                        Y                               
부산사상경찰서                          O0000380  OR1003    LCT000                        Y                               
삼락지구대                              O0000381  OR1004    LCT000                        Y                               
모라1치안센터                           O0000382  OR1004    LCT000                        Y                               
모라3치안센터                           O0000383  OR1004    LCT000                        Y                               
감전지구대                              O0000384  OR1004    LCT000                        Y                               
괘법치안센터                            O0000385  OR1004    LCT000                        Y                               
덕포파출소                              O0000386  OR1004    LCT000                        Y                               
덕포2치안센터                           O0000387  OR1004    LCT000                        Y                               
학장지구대                              O0000388  OR1004    LCT000                        Y                               
엄궁치안센터                            O0000389  OR1004    LCT000                        Y                               
주례지구대                              O0000390  OR1004    LCT000                        Y                               
주례1치안센터                           O0000391  OR1004    LCT000                        Y                               
부산금정경찰서                          O0000392  OR1003    LCT000                        Y                               
범어지구대                              O0000393  OR1004    LCT000                        Y                               
구서1치안센터                           O0000394  OR1004    LCT000                        Y                               
구서2치안센터                           O0000395  OR1004    LCT000                        Y                               
팔송파출소                              O0000396  OR1004    LCT000                        Y                               
노포검문소                              O0000397  OR1004    LCT000                        Y                               
경부검문소                              O0000398  OR1004    LCT000                        Y                               
부곡지구대                              O0000399  OR1004    LCT000                        Y                               
부곡1치안센터                           O0000400  OR1004    LCT000                        Y                               
부곡3치안센터                           O0000401  OR1004    LCT000                        Y                               
장전지구대                              O0000402  OR1004    LCT000                        Y                               
장전1치안센터                           O0000403  OR1004    LCT000                        Y                               
장전2치안센터                           O0000404  OR1004    LCT000                        Y                               
서금지구대                              O0000405  OR1004    LCT000                        Y                               
서1치안센터                             O0000406  OR1004    LCT000                        Y                               
서2치안센터                             O0000407  OR1004    LCT000                        Y                               
서4치안센터                             O0000408  OR1004    LCT000                        Y                               
회동치안센터                            O0000409  OR1004    LCT000                        Y                               
부산사하경찰서                          O0000410  OR1003    LCT000                        Y                               
괴정지구대                              O0000411  OR1004    LCT000                        Y                               
괴정3치안센터                           O0000412  OR1004    LCT000                        Y                               
괴정2치안센터                           O0000413  OR1004    LCT000                        Y                               
괴정4치안센터                           O0000414  OR1004    LCT000                        Y                               
하단지구대                              O0000415  OR1004    LCT000                        Y                               
하단2치안센터                           O0000416  OR1004    LCT000                        Y                               
당리치안센터                            O0000417  OR1004    LCT000                        Y                               
감천지구대                              O0000418  OR1004    LCT000                        Y                               
감천2치안센터                           O0000419  OR1004    LCT000                        Y                               
구평치안센터                            O0000420  OR1004    LCT000                        Y                               
신평파출소                              O0000421  OR1004    LCT000                        Y                               
신평1치안센터                           O0000422  OR1004    LCT000                        Y                               
장림파출소                              O0000423  OR1004    LCT000                        Y                               
장림2치안센터                           O0000424  OR1004    LCT000                        Y                               
다대지구대                              O0000425  OR1004    LCT000                        Y                               
다대1치안센터                           O0000426  OR1004    LCT000                        Y                               
부산연제경찰서                          O0000427  OR1003    LCT000                        Y                               
연일지구대                              O0000428  OR1004    LCT000                        Y                               
연산2치안센터                           O0000429  OR1004    LCT000                        Y                               
연산5치안센터                           O0000430  OR1004    LCT000                        Y                               
망미1파출소                             O0000431  OR1004    LCT000                        Y                               
망미2치안센터                           O0000432  OR1004    LCT000                        Y                               
수영치안센터                            O0000433  OR1004    LCT000                        Y                               
연산파출소                              O0000434  OR1004    LCT000                        Y                               
토곡지구대                              O0000435  OR1004    LCT000                        Y                               
연산1치안센터                           O0000436  OR1004    LCT000                        Y                               
연산8치안센터                           O0000437  OR1004    LCT000                        Y                               
거제지구대                              O0000438  OR1004    LCT000                        Y                               
거제1치안센터                           O0000439  OR1004    LCT000                        Y                               
거제2치안센터                           O0000440  OR1004    LCT000                        Y                               
부산강서경찰서                          O0000441  OR1003    LCT000                        Y                               
대저파출소                              O0000442  OR1004    LCT000                        Y                               
공항파출소                              O0000443  OR1004    LCT000                        Y                               
부마검문소                              O0000444  OR1004    LCT000                        Y                               
녹산파출소                              O0000445  OR1004    LCT000                        Y                               
명지파출소                              O0000446  OR1004    LCT000                        Y                               
공단파출소                              O0000447  OR1004    LCT000                        Y                               
강동파출소                              O0000448  OR1004    LCT000                        Y                               
남해검문소                              O0000449  OR1004    LCT000                        Y                               
가락파출소                              O0000450  OR1004    LCT000                        Y                               
가덕도파출소                            O0000451  OR1004    LCT000                        Y                               
부산북부경찰서                          O0000452  OR1003    LCT000                        Y                               
구포지구대                              O0000453  OR1004    LCT000                        Y                               
구포1치안센터                           O0000454  OR1004    LCT000                        Y                               
구포2치안센터                           O0000455  OR1004    LCT000                        Y                               
만덕지구대                              O0000456  OR1004    LCT000                        Y                               
만덕1치안센터                           O0000457  OR1004    LCT000                        Y                               
화명지구대                              O0000458  OR1004    LCT000                        Y                               
화명1치안센터                           O0000459  OR1004    LCT000                        Y                               
금곡파출소                              O0000460  OR1004    LCT000                        Y                               
덕천지구대                              O0000461  OR1004    LCT000                        Y                               
덕천1치안센터                           O0000462  OR1004    LCT000                        Y                               
부산기장경찰서                          O0000463  OR1003    LCT000                        Y                               
기장지구대                              O0000464  OR1004    LCT000                        Y                               
일광파출소                              O0000465  OR1004    LCT000                        Y                               
장안파출소                              O0000466  OR1004    LCT000                        Y                               
정관파출소                              O0000467  OR1004    LCT000                        Y                               
철마파출소                              O0000468  OR1004    LCT000                        Y                               
대구지방경찰청                          O0000469  OR1002    LCR000                        Y                               
대구중부경찰서                          O0000470  OR1003    LCR000                        Y                               
삼덕지구대                              O0000471  OR1004    LCR000                        Y                               
서문지구대                              O0000472  OR1004    LCR000                        Y                               
남산지구대                              O0000473  OR1004    LCR000                        Y                               
중앙파출소                              O0000474  OR1004    LCR000                        Y                               
대구동부경찰서                          O0000475  OR1003    LCR000                        Y                               
큰고개지구대                            O0000476  OR1004    LCR000                        Y                               
남신암지구대                            O0000477  OR1004    LCR000                        Y                               
동대구지구대                            O0000478  OR1004    LCR000                        Y                               
안심지구대                              O0000479  OR1004    LCR000                        Y                               
동촌지구대                              O0000480  OR1004    LCR000                        Y                               
봉무불로파출소                          O0000481  OR1004    LCR000                        Y                               
공산파출소                              O0000482  OR1004    LCR000                        Y                               
팔공파출소                              O0000483  OR1004    LCR000                        Y                               
대구서부경찰서                          O0000484  OR1003    LCR000                        Y                               
평산지구대                              O0000485  OR1004    LCR000                        Y                               
서도지구대                              O0000486  OR1004    LCR000                        Y                               
이현지구대                              O0000487  OR1004    LCR000                        Y                               
비원지구대                              O0000488  OR1004    LCR000                        Y                               
내당4동파출소                           O0000489  OR1004    LCR000                        Y                               
북비산치안센타                          O0000490  OR1004    LCR000                        Y                               
평리치안센타                            O0000491  OR1004    LCR000                        Y                               
원평치안센터                            O0000492  OR1004    LCR000                        Y                               
내당1동치안센타                         O0000493  OR1004    LCR000                        Y                               
내당2동치안센타                         O0000494  OR1004    LCR000                        Y                               
평현치안센타                            O0000495  OR1004    LCR000                        Y                               
비산7동치안센타                         O0000496  OR1004    LCR000                        Y                               
대구남부경찰서                          O0000497  OR1003    LCR000                        Y                               
봉천지구대                              O0000498  OR1004    LCR000                        Y                               
동대명지구대                            O0000499  OR1004    LCR000                        Y                               
대명파출소                              O0000500  OR1004    LCR000                        Y                               
서대명파출소                            O0000501  OR1004    LCR000                        Y                               
남대명파출소                            O0000502  OR1004    LCR000                        Y                               
대구북부경찰서                          O0000503  OR1003    LCR000                        Y                               
강북지구대                              O0000504  OR1004    LCR000                        Y                               
고성지구대                              O0000505  OR1004    LCR000                        Y                               
노원지구대                              O0000506  OR1004    LCR000                        Y                               
동천지구대                              O0000507  OR1004    LCR000                        Y                               
복현지구대                              O0000508  OR1004    LCR000                        Y                               
산격지구대                              O0000509  OR1004    LCR000                        Y                               
무태파출소                              O0000510  OR1004    LCR000                        Y                               
대구수성경찰서                          O0000511  OR1003    LCR000                        Y                               
고산지구대                              O0000512  OR1004    LCR000                        Y                               
만촌지구대                              O0000513  OR1004    LCR000                        Y                               
범어지구대                              O0000514  OR1004    LCR000                        Y                               
상동지구대                              O0000515  OR1004    LCR000                        Y                               
지산지구대                              O0000516  OR1004    LCR000                        Y                               
황금지구대                              O0000517  OR1004    LCR000                        Y                               
파동파출소                              O0000518  OR1004    LCR000                        Y                               
대구달서경찰서                          O0000519  OR1003    LCR000                        Y                               
송현지구대                              O0000520  OR1004    LCR000                        Y                               
상인지구대                              O0000521  OR1004    LCR000                        Y                               
월배지구대                              O0000522  OR1004    LCR000                        Y                               
월성파출소                              O0000523  OR1004    LCR000                        Y                               
대구성서경찰서                          O0000524  OR1003    LCR000                        Y                               
죽전지구대                              O0000525  OR1004    LCR000                        Y                               
신당지구대                              O0000526  OR1004    LCR000                        Y                               
두류파출소                              O0000527  OR1004    LCR000                        Y                               
두류3파출소                             O0000528  OR1004    LCR000                        Y                               
성당파출소                              O0000529  OR1004    LCR000                        Y                               
용산파출소                              O0000530  OR1004    LCR000                        Y                               
성서파출소                              O0000531  OR1004    LCR000                        Y                               
대구달성경찰서                          O0000532  OR1003    LCR000                        Y                               
다사파출소                              O0000533  OR1004    LCR000                        Y                               
화원파출소                              O0000534  OR1004    LCR000                        Y                               
화남파출소                              O0000535  OR1004    LCR000                        Y                               
현풍파출소                              O0000536  OR1004    LCR000                        Y                               
구지파출소                              O0000537  OR1004    LCR000                        Y                               
가창파출소                              O0000538  OR1004    LCR000                        Y                               
논공파출소                              O0000539  OR1004    LCR000                        Y                               
공단파출소                              O0000540  OR1004    LCR000                        Y                               
하빈파출소                              O0000541  OR1004    LCR000                        Y                               
옥포파출소                              O0000542  OR1004    LCR000                        Y                               
유가파출소                              O0000543  OR1004    LCR000                        Y                               
인천지방경찰청                          O0000544  OR1002    LCV000                        Y                               
인천공항경찰대                          O0000545  OR1007    LCV000                        Y                               
인천중부경찰서                          O0000546  OR1003    LCV000                        Y                               
하인천 지구대                           O0000547  OR1004    LCV000                        Y                               
송림지구대                              O0000548  OR1004    LCV000                        Y                               
신흥지구대                              O0000549  OR1004    LCV000                        Y                               
공항 지구대                             O0000550  OR1004    LCV000                        Y                               
송현파출소                              O0000551  OR1004    LCV000                        Y                               
동인천파출소                            O0000552  OR1004    LCV000                        Y                               
서흥파출소                              O0000553  OR1004    LCV000                        Y                               
연안파출소                              O0000554  OR1004    LCV000                        Y                               
용유파출소                              O0000555  OR1004    LCV000                        Y                               
영흥파출소                              O0000556  OR1004    LCV000                        Y                               
인천남동경찰서                          O0000557  OR1003    LCV000                        Y                               
만월지구대                              O0000558  OR1004    LCV000                        Y                               
만수지구대                              O0000559  OR1004    LCV000                        Y                               
구월지구대                              O0000560  OR1004    LCV000                        Y                               
남동공단파출소                          O0000561  OR1004    LCV000                        Y                               
간석지구대                              O0000562  OR1004    LCV000                        Y                               
간석4파출소                             O0000563  OR1004    LCV000                        Y                               
인천부평경찰서                          O0000564  OR1003    LCV000                        Y                               
역전지구대                              O0000565  OR1004    LCV000                        Y                               
동암지구대                              O0000566  OR1004    LCV000                        Y                               
철마지구대                              O0000567  OR1004    LCV000                        Y                               
부평2파출소                             O0000568  OR1004    LCV000                        Y                               
백운파출소                              O0000569  OR1004    LCV000                        Y                               
청천파출소                              O0000570  OR1004    LCV000                        Y                               
인천남부경찰서                          O0000571  OR1003    LCV000                        Y                               
주안역지구대                            O0000572  OR1004    LCV000                        Y                               
도화지구대                              O0000573  OR1004    LCV000                        Y                               
숭의지구대                              O0000574  OR1004    LCV000                        Y                               
학동지구대                              O0000575  OR1004    LCV000                        Y                               
문학지구대                              O0000576  OR1004    LCV000                        Y                               
주안지구대                              O0000577  OR1004    LCV000                        Y                               
용오파출소                              O0000578  OR1004    LCV000                        Y                               
석암파출소                              O0000579  OR1004    LCV000                        Y                               
인천서부경찰서                          O0000580  OR1003    LCV000                        Y                               
서곶지구대                              O0000581  OR1004    LCV000                        Y                               
가좌지구대                              O0000582  OR1004    LCV000                        Y                               
가석파출소                              O0000583  OR1004    LCV000                        Y                               
검단지구대                              O0000584  OR1004    LCV000                        Y                               
석남지구대                              O0000585  OR1004    LCV000                        Y                               
인천계양경찰서                          O0000586  OR1003    LCV000                        Y                               
계산지구대                              O0000587  OR1004    LCV000                        Y                               
효성지구대                              O0000588  OR1004    LCV000                        Y                               
계양산지구대                            O0000589  OR1004    LCV000                        Y                               
계산1파출소                             O0000590  OR1004    LCV000                        Y                               
장기파출소                              O0000591  OR1004    LCV000                        Y                               
인천연수경찰서                          O0000592  OR1003    LCV000                        Y                               
연수지구대                              O0000593  OR1004    LCV000                        Y                               
동춘지구대                              O0000594  OR1004    LCV000                        Y                               
송도국제파출소                          O0000595  OR1004    LCV000                        Y                               
선학파출소                              O0000596  OR1004    LCV000                        Y                               
인천삼산경찰서                          O0000597  OR1003    LCV000                        Y                               
갈산지구대                              O0000598  OR1004    LCV000                        Y                               
부흥지구대                              O0000599  OR1004    LCV000                        Y                               
부개2파출소                             O0000600  OR1004    LCV000                        Y                               
부개파출소                              O0000601  OR1004    LCV000                        Y                               
중앙파출소                              O0000602  OR1004    LCV000                        Y                               
삼산치안센타                            O0000603  OR1004    LCV000                        Y                               
인천강화경찰서                          O0000604  OR1003    LCV000                        Y                               
심도파출소                              O0000605  OR1004    LCV000                        Y                               
송해파출소                              O0000606  OR1004    LCV000                        Y                               
길상파출소                              O0000607  OR1004    LCV000                        Y                               
불은파출소                              O0000608  OR1004    LCV000                        Y                               
화도파출소                              O0000609  OR1004    LCV000                        Y                               
양도파출소                              O0000610  OR1004    LCV000                        Y                               
하점파출소                              O0000611  OR1004    LCV000                        Y                               
내가파출소                              O0000612  OR1004    LCV000                        Y                               
선원파출소                              O0000613  OR1004    LCV000                        Y                               
양사파출소                              O0000614  OR1004    LCV000                        Y                               
삼산파출소                              O0000615  OR1004    LCV000                        Y                               
교동파출소                              O0000616  OR1004    LCV000                        Y                               
서도파출소                              O0000617  OR1004    LCV000                        Y                               
광주지방경찰청                          O0000618  OR1002    LCQ000                        Y                               
광주동부경찰서                          O0000619  OR1003    LCQ000                        Y                               
금남지구대                              O0000620  OR1004    LCQ000                        Y                               
학서파출소                              O0000621  OR1004    LCQ000                        Y                               
산수파출소                              O0000622  OR1004    LCQ000                        Y                               
지원파출소                              O0000623  OR1004    LCQ000                        Y                               
지산파출소                              O0000624  OR1004    LCQ000                        Y                               
광주서부경찰서                          O0000625  OR1003    LCQ000                        Y                               
금호지구대                              O0000626  OR1004    LCQ000                        Y                               
상무지구대                              O0000627  OR1004    LCQ000                        Y                               
농성파출소                              O0000628  OR1004    LCQ000                        Y                               
화정파출소                              O0000629  OR1004    LCQ000                        Y                               
동천파출소                              O0000630  OR1004    LCQ000                        Y                               
염주파출소                              O0000631  OR1004    LCQ000                        Y                               
광주남부경찰서                          O0000632  OR1003    LCQ000                        Y                               
백운지구대                              O0000633  OR1004    LCQ000                        Y                               
방림파출소                              O0000634  OR1004    LCQ000                        Y                               
양림파출소                              O0000635  OR1004    LCQ000                        Y                               
주월파출소                              O0000636  OR1004    LCQ000                        Y                               
효덕파출소                              O0000637  OR1004    LCQ000                        Y                               
대촌파출소                              O0000638  OR1004    LCQ000                        Y                               
광주북부경찰서                          O0000639  OR1003    LCQ000                        Y                               
역전파출소                              O0000640  OR1004    LCQ000                        Y                               
우산지구대                              O0000641  OR1004    LCQ000                        Y                               
일곡파출소                              O0000642  OR1004    LCQ000                        Y                               
동운지구대                              O0000643  OR1004    LCQ000                        Y                               
두암지구대                              O0000644  OR1004    LCQ000                        Y                               
문흥파출소                              O0000645  OR1004    LCQ000                        Y                               
건국파출소                              O0000646  OR1004    LCQ000                        Y                               
동운지구대                              O0000647  OR1004    LCQ000                        Y                               
두암지구대                              O0000648  OR1004    LCQ000                        Y                               
석곡파출소                              O0000649  OR1004    LCQ000                        Y                               
광주광산경찰서                          O0000650  OR1003    LCQ000                        Y                               
수완지구대                              O0000651  OR1004    LCQ000                        Y                               
우산파출소                              O0000652  OR1004    LCQ000                        Y                               
월곡파출소                              O0000653  OR1004    LCQ000                        Y                               
도산파출소                              O0000654  OR1004    LCQ000                        Y                               
송정파출소                              O0000655  OR1004    LCQ000                        Y                               
첨단파출소                              O0000656  OR1004    LCQ000                        Y                               
비아파출소                              O0000657  OR1004    LCQ000                        Y                               
하남파출소                              O0000658  OR1004    LCQ000                        Y                               
평동파출소                              O0000659  OR1004    LCQ000                        Y                               
동곡파출소                              O0000660  OR1004    LCQ000                        Y                               
삼도파출소                              O0000661  OR1004    LCQ000                        Y                               
본량파출소                              O0000662  OR1004    LCQ000                        Y                               
임곡파출소                              O0000663  OR1004    LCQ000                        Y                               
대전지방경찰청                          O0000664  OR1002    LCS000                        Y                               
대전중부경찰서                          O0000665  OR1003    LCS000                        Y                               
남대전지구대                            O0000666  OR1004    LCS000                        Y                               
서대전지구대                            O0000667  OR1004    LCS000                        Y                               
유등지구대                              O0000668  OR1004    LCS000                        Y                               
중촌파출소                              O0000669  OR1004    LCS000                        Y                               
선화파출소                              O0000670  OR1004    LCS000                        Y                               
대전동부경찰서                          O0000671  OR1003    LCS000                        Y                               
용전지구대                              O0000672  OR1004    LCS000                        Y                               
대전역지구대                            O0000673  OR1004    LCS000                        Y                               
가양지구대                              O0000674  OR1004    LCS000                        Y                               
천동파출소                              O0000675  OR1004    LCS000                        Y                               
판암파출소                              O0000676  OR1004    LCS000                        Y                               
산내파출소                              O0000677  OR1004    LCS000                        Y                               
대전서부경찰서                          O0000678  OR1003    LCS000                        Y                               
도마지구대                              O0000679  OR1004    LCS000                        Y                               
내동지구대                              O0000680  OR1004    LCS000                        Y                               
구봉파출소                              O0000681  OR1004    LCS000                        Y                               
가수원파출소                            O0000682  OR1004    LCS000                        Y                               
대전대덕경찰서                          O0000683  OR1003    LCS000                        Y                               
신탄진지구대                            O0000684  OR1004    LCS000                        Y                               
중리지구대                              O0000685  OR1004    LCS000                        Y                               
송촌파출소                              O0000686  OR1004    LCS000                        Y                               
회덕파출소                              O0000687  OR1004    LCS000                        Y                               
대전둔산경찰서                          O0000688  O0000664  LCS000                        Y                               
둔산지구대                              O0000689  OR1004    LCS000                        Y                               
갈마지구대                              O0000690  OR1004    LCS000                        Y                               
유성지구대                              O0000691  OR1004    LCS000                        Y                               
도룡지구대                              O0000692  OR1004    LCS000                        Y                               
노은파출소                              O0000693  OR1004    LCS000                        Y                               
구즉파출소                              O0000694  OR1004    LCS000                        Y                               
진잠파출소                              O0000695  OR1004    LCS000                        Y                               
울산지방경찰청                          O0000696  OR1002    LCU000                        Y                               
울산중부경찰서                          O0000697  OR1003    LCU000                        Y                               
학성지구대                              O0000698  OR1004    LCU000                        Y                               
태화지구대                              O0000699  OR1004    LCU000                        Y                               
병영지구대                              O0000700  OR1004    LCU000                        Y                               
농소1파출소                             O0000701  OR1004    LCU000                        Y                               
농소2파출소                             O0000702  OR1004    LCU000                        Y                               
화봉파출소                              O0000703  OR1004    LCU000                        Y                               
성안파출소                              O0000704  OR1004    LCU000                        Y                               
반구파출소                              O0000705  OR1004    LCU000                        Y                               
울산남부경찰서                          O0000706  OR1003    LCU000                        Y                               
신정지구대                              O0000707  OR1004    LCU000                        Y                               
삼산지구대                              O0000708  OR1004    LCU000                        Y                               
야음지구대                              O0000709  OR1004    LCU000                        Y                               
옥동지구대                              O0000710  OR1004    LCU000                        Y                               
무거지구대                              O0000711  OR1004    LCU000                        Y                               
본동파출소                              O0000712  OR1004    LCU000                        Y                               
울산동부경찰서                          O0000713  OR1003    LCU000                        Y                               
전하지구대                              O0000714  OR1004    LCU000                        Y                               
방어진지구대                            O0000715  OR1004    LCU000                        Y                               
남목파출소                              O0000716  OR1004    LCU000                        Y                               
서부파출소                              O0000717  OR1004    LCU000                        Y                               
양정파출소                              O0000718  OR1004    LCU000                        Y                               
강동파출소                              O0000719  OR1004    LCU000                        Y                               
울산울주경찰서                          O0000720  OR1003    LCU000                        Y                               
온양파출소                              O0000721  OR1004    LCU000                        Y                               
언양파출소                              O0000722  OR1004    LCU000                        Y                               
범서파출소                              O0000723  OR1004    LCU000                        Y                               
삼남파출소                              O0000724  OR1004    LCU000                        Y                               
